,Company,Ticker,Sector,Industry,No.Yrs,CCCSeq,DRIP DR,Fees SP,Price,Div.Yield,Current Dividend,Payouts/Year,Annualized,Qtly Sch,Previous Payout,Last Increased on:Ex-Div,Last Increased on:Pay,MR%Inc.,DGR 1-yr,DGR 3-yr,DGR 5-yr,DGR 10-yr,5/10 A/D*,Past 5yr DEG,&=MultiIncThisYrNotes,EPS %Payout,TTM P/E,FYE Month,TTM EPS,PEG,TTM P/Sales,MRQ P/Book,TTM ROE,TTM Growth,NY Growth,Past 5yr Growth,Est-5yr Growth,MktCap($Mil),Inside Own.,Debt/Equity,TweedFactor,Chowder Rule,+/-% vs.Graham,Estimated Div:2018,2019,2020,2021,2022,Est. Payback$,Est. Payback%,5-yr Beta,52-wk Low,52-wk High,50-day MMA,200-day MMA,OTC,StreakBegan,RecessionsSurvived,TTM ROA,1/3 A/D,updated,P/E
152,Diamond Hill Investment Group Inc.,DHIL,Financials,Capital Markets,7,670,-,-,148.23,8.095527221210281,12,1,12,Dec,9,2020-11-24 00:00:00,2020-12-04 00:00:00,33.33333333333333,33.33333333333333,19.681696117715084,19.13578981670916,-0.7972321891407952,24.00278121902286,1.8052631902555811,,103.98613518197575,12.844887348353552,12,11.54,,3.63,2.27,19.1,21,,10.6,,462.72,0.3,0.0,14.386429689565887,27.23131703791944,13.83788527894989,13.200000000000001,13.596000000000002,14.003880000000002,14.423996400000004,14.856716292000003,70.08059269200001,47.27827881805304,0.97,113.66000000000001,-6.18,-0.77,22.43,,2014,0,14.499999999999998,1.693620973211282,False,0
153,Danaher Corp.,DHR,Health Care,Health Care Equipment & Supplies,7,633,-,-,237.84,0.30272452068617556,0.18,4,0.72,A27,0.17,2020-03-26 00:00:00,2020-04-24 00:00:00,5.8823529411764595,5.970149253731338,9.216255389664262,14.262605786960902,31.484450336163604,0.45300475741762014,1.8766586561790661,,17.307692307692307,57.17307692307692,12,4.16,2.84,8.66,4.68,11.3,-2.1999999999999997,20.03,7.6,19.37,159000,0.5,0.63,-42.60774661542984,14.565330307647079,244.8477925114209,0.7171,0.78881,0.8676910000000001,0.9544601000000001,1.0499061100000002,4.37796721,1.8407194794820048,0.7,98.86,-4.22,4.47,17.51,,2014,0,5.2,0.6477847022801333,False,0
154,Dolby Laboratories Inc,DLB,Information Technology,"Electronic Equipment, Instruments & Components",7,669,-,-,88.03,0.9996592070884925,0.22,4,0.88,B15,0.19,2019-11-24 00:00:00,2019-12-03 00:00:00,15.789473684210526,11.392405063291132,14.90834232364584,15.943572087062341,,,3.0660715552042963,2020 = Year 7,39.111111111111114,39.12444444444444,12,2.25,2.47,7.77,3.68,9.700000000000001,-34.2,21.16,5.2,16,9030,0.7000000000000001,0.0,-22.18121315029361,16.943231294150834,152.96284800170912,0.8888,0.9776800000000001,1.0754480000000002,1.1829928000000003,1.3012920800000005,5.426212880000001,6.164049619447917,0.94,97.02,-9.969999999999999,-4.74,20.669999999999998,,2014,0,7.9,0.7641630984835822,False,0
155,First Bancorp Inc.,FNLC,Financials,Banks,7,638,-,-,24.03,5.160216396171452,0.31,4,1.24,A30,0.3,2020-04-08 00:00:00,2020-07-20 00:00:00,3.3333333333333366,3.3898305084745894,9.079714446945175,7.323808226481265,4.61228875111841,1.5878902258028302,0.6481246218125013,,49.79919678714859,9.650602409638553,12,2.49,,3.42,1.2,12.1,8.1,,11.3,,263.39,0.8,0.0,2.833422213014165,12.484024622652719,-28.25748853150436,1.3188199999999999,1.3583846,1.399136138,1.44111022214,1.4843435288042002,7.0017944889442,29.137721551994172,0.56,36.41,-18.099999999999998,-5.93,8.02,,2014,0,1.2,0.37334109219867384,False,0
156,First Savings Financial Group Inc.,FSFG,Financials,Banks,7,625,-,-,60.39,1.1260142407683391,0.17,4,0.68,C30,0.16,2020-03-16 00:00:00,2020-03-31 00:00:00,6.250000000000005,6.25,6.685884434218181,7.214502590085092,,,0.196046266034921,,4.832977967306325,4.292110874200427,12,14.07,,2.4,0.91,24.7,105.80000000000001,,36.8,,144.05,6.9,0.13,4.048405956653005,8.340516830853431,-58.335621953400654,0.7480000000000001,0.7704400000000001,0.7935532000000002,0.8173597960000002,0.8418805898800003,3.9712335858800007,6.575978781056467,0.84,104.71,-11.17,-4.859999999999999,18.7,,2014,0,2.1999999999999997,0.9348052694438845,False,0
157,First National Corp.,FXNC,Financials,Banks,7,617,-,-,18.02,2.4417314095449503,0.11,4,0.44,C16,0.09,2020-02-27 00:00:00,2020-03-13 00:00:00,22.222222222222225,22.222222222222232,46.47883603394576,34.49016775452185,-2.3827733597007295,14.474799969584069,,,,,12,,,,,,,,,,,,,,36.9318991640668,,0.4532,0.466796,0.48079988,0.49522387640000004,0.510080592692,2.406100349092,13.352388174761376,,,,,,OTC,2014,0,,0.47811486083670984,False,0
158,Greenbrier Companies Inc.,GBX,Industrials,Machinery,7,608,-,-,36.18,2.985074626865672,0.27,4,1.08,B16,0.25,2020-01-27 00:00:00,2020-02-17 00:00:00,8.000000000000007,8.000000000000007,7.064878325541235,10.688392354130038,,,,,116.12903225806453,38.90322580645161,8,0.93,5.61,0.49,0.93,2.4,-31.7,16669.23,-24.4,7.000000000000001,1180,3.2,0.0,-25.2297588254559,13.673466980995709,26.80693987317886,1.0908,1.19988,1.2838716000000001,1.3737426120000003,1.4699045948400002,6.41819880684,17.739631859701493,1.52,180.68,-5.04,1.6500000000000001,29.909999999999997,,2014,0,1,1.1323620353202803,False,0
159,"Greene County Bancorp, Inc.",GCBC,Financials,Thrifts & Mortgage Finance,7,641,-,-,23.72,2.0236087689713322,0.12,4,0.48,B30,0.11,2020-08-13 00:00:00,2020-08-31 00:00:00,9.090909090909086,9.523809523809534,6.112293327268015,4.735278879354632,2.8443179348176306,1.664820525648531,0.22548947044545867,,21.818181818181813,10.781818181818181,6,2.2,,3.69,1.55,14.799999999999999,7.199999999999999,,21,,199.34,1,0.15,-4.022930533492217,6.758887648325964,-13.817201556953695,0.49312000000000006,0.5079136000000001,0.5231510080000001,0.5388455382400001,0.5550109043872001,2.6180410506272005,11.037272557450256,0.48,58.03,-21.59,-7.5600000000000005,2.8000000000000003,,2014,0,1.2,1.5581401306972862,False,0
160,Guaranty Federal Bancshares,GFED,Financials,Thrifts & Mortgage Finance,7,601,-,-,17.43,3.4423407917383817,0.15,4,0.6,A13,0.13,2020-01-02 00:00:00,2020-01-15 00:00:00,15.384615384615378,15.384615384615374,14.471424255333186,24.57309396155174,,,2.5596972876616397,,38.216560509554135,11.101910828025478,12,1.57,,1.97,0.87,10.4,28.999999999999996,65.08,9.6,,80.68,0.6,0.4,16.913523925264645,28.015434753290123,-34.48100387289818,0.66,0.7260000000000001,0.7477800000000001,0.7702134000000002,0.7933198020000002,3.6973132020000006,21.21235342512909,0.6,37.24,-28.46,3.2199999999999998,8.04,,2014,0,0.8,1.0631030583562393,False,0
161,Great Southern Bancorp Inc.,GSBC,Financials,Banks,7,665,-,-,49.17,2.7659141753101486,0.34,4,1.36,A16,0.32,2019-09-27 00:00:00,2019-10-14 00:00:00,6.250000000000005,4.615384615384621,13.915728978525355,10.116379654429863,6.5664849986184715,1.5406080508153537,0.9454560424700807,2020 = Year 7,32.7710843373494,11.848192771084337,12,4.15,2,3.03,1.12,9.6,9.2,-12.120000000000001,10.7,6,677.55,10.7,0.28,1.0341010586556756,12.882293829740012,-23.203079044319153,1.4851200000000002,1.4999712000000003,1.5899694720000004,1.6853676403200004,1.7864896987392005,8.046918011059203,16.365503378196465,0.97,52.559999999999995,-16.77,0.21,18.41,,2014,0,1.0999999999999999,0.3316667508045785,False,0
162,Home Bancorp Inc.,HBCP,Financials,Thrifts & Mortgage Finance,7,666,-,-,28.16,3.125,0.22,4,0.88,B18,0.21,2019-11-07 00:00:00,2019-11-22 00:00:00,4.761904761904766,4.761904761904767,16.96070952851465,24.01444770294936,,,1.455421072906022,2020 = Year 7,39.111111111111114,12.515555555555556,12,2.25,,2.41,0.79,6.3,-7.8,35.699999999999996,16.5,,246.39,12.740000000000002,0.02,14.623892147393805,27.13944770294936,-33.71010169502482,0.8888,0.9776800000000001,1.0070104000000002,1.0372207120000003,1.0683373333600004,4.979048445360001,17.681279990625004,0.77,51.64,-24.77,-2.97,8.559999999999999,,2014,0,0.8,0.2807609406846434,False,0
163,The Hackett Group Inc.,HCKT,Information Technology,IT Services,7,637,-,-,13.62,2.7900146842878124,0.095,4,0.38,A10,0.09,2020-06-29 00:00:00,2020-07-10 00:00:00,5.555555555555561,2.77777777777779,7.240827497169455,13.09264089979596,,,0.7612000523137187,,180.95238095238096,64.85714285714286,12,0.21,5.07,1.69,3.09,5,-15.2,46.23,17.2,13.5,420.22,17.39,0.0,-48.97448727305909,15.882655584083771,198.44677279286535,0.3737,0.41107,0.45217700000000005,0.4973947000000001,0.5471341700000001,2.2814758700000004,16.750924155653454,0.7,43.37,-27.939999999999998,-6.02,-0.08,,2014,0,3.5000000000000004,0.3836271170475562,False,0
164,Home Federal Bancorp Inc. of Louisiana,HFBL,Financials,Thrifts & Mortgage Finance,7,640,-,-,30.38,2.1724818959842005,0.165,4,0.66,B5,0.16,2020-07-31 00:00:00,2020-08-17 00:00:00,3.1250000000000027,8.333333333333348,15.670165086447474,16.723531932969316,10.47657747561843,1.5962781711765204,3.155383383579116,,29.86425339366516,13.746606334841628,12,2.21,,2.52,0.99,7.7,-14.499999999999998,,5.3,,50.84,8.799999999999999,0.0,5.149407494111889,18.896013828953517,-22.22785339640986,0.6565000000000001,0.6761950000000001,0.6964808500000002,0.7173752755000001,0.7388965337650002,3.485447659265001,11.472836271445033,0.62,51.9,-16.61,18.89,7.049999999999999,,2014,0,0.8,0.5317961417356432,False,0
165,Hennessy Advisors Inc.,HNNA,Financials,Capital Markets,7,663,-,-,8.57,6.417736289381564,0.1375,4,0.55,C05,0.11,2019-08-19 00:00:00,2019-09-10 00:00:00,25.00000000000001,11.111111111111116,23.544988021669376,28.011368782227386,16.444275831586896,1.7034115134715695,,2020 = Year 7,51.886792452830186,8.084905660377359,9,1.06,,1.89,0.8,10.2,-25.1,,-3.5999999999999996,,63.26,41.8,0.0,26.344199411231592,34.42910507160895,-46.384394774564676,0.5555000000000001,0.5721650000000001,0.5893299500000002,0.6070098485000003,0.6252201439550003,2.949224942455001,34.41335988862312,1.01,50.74999999999999,-23.14,-3.56,1.24,,2014,0,8.1,0.4719098222044167,False,0
166,Independent Bank Group Inc.,IBTX,Financials,Banks,7,654,-,-,61.42,1.9537609899055681,0.3,4,1.2,B17,0.25,2020-11-05 00:00:00,2020-11-19 00:00:00,19.999999999999996,5.000000000000004,37.94620881905604,26.825874081786804,,,1.3971809417597294,,26.785714285714285,13.709821428571427,12,4.48,1.4,4.23,1.08,8,2.9000000000000004,2.9499999999999997,19.2,10,2640,1.2,0.15,15.069813643120945,28.779635071692372,-18.8783981561367,1.08045,1.112323275,1.2235556025,1.3459111627500002,1.4805022790250004,6.242742319275001,10.164022011193422,1.86,201.82000000000002,-12.49,-1.23,31.04,,2014,0,1.2,0.13176546895217306,False,0
167,Independence Holding Company,IHC,Financials,Insurance,7,636,-,-,38.51,1.1425603739288497,0.22,2,0.44,JlDc,0.2,2020-06-12 00:00:00,2020-06-29 00:00:00,9.999999999999995,19.999999999999996,37.94620881905604,39.325901136561,23.716586458402933,1.658160258666887,,,157.14285714285714,137.53571428571428,12,0.28,,1.33,1.23,0.8999999999999999,-57.9,,0,,551.8,1,0.0,-97.06725277522443,40.46846151048985,174.20100378406795,0.42419999999999997,0.436926,0.45003378,0.46353479340000003,0.47744083720200003,2.252135410602,5.848183356535965,0.78,75.05,-11.67,-5.34,9.32,,2014,0,0.4,0.5270618758086917,False,0
168,Intel Corp.,INTC,Information Technology,Semiconductors & Semiconductor Equipment,7,682,-,-,55.51,2.5040533237254547,0.3475,4,1.39,B6,0.33,2021-02-04 00:00:00,2021-03-01 00:00:00,5.30303030303029,4.761904761904767,7.000436852683256,6.576275663547437,7.677096955231089,0.8566096926868217,0.4059429421942863,,27.254901960784313,10.884313725490196,12,5.1,2.19,3.24,2.83,26.6,4.9,3.3000000000000003,16.2,5.029999999999999,253270,0.05,0.45,-1.803984738217304,9.080328987272893,17.004478248839796,1.38468,1.4303744399999998,1.5023222743319997,1.5778890847308993,1.6572569056928634,7.552522704755762,13.605697540543618,0.73,27.29,-18.48,9.34,3.7800000000000002,,2015,0,14.000000000000002,0.6802296573933864,False,0
169,Innospec Inc.,IOSP,Materials,Chemicals,7,667,-,-,87.79,1.1846451759881536,0.52,2,1.04,MyNv,0.5,2019-11-17 00:00:00,2019-11-26 00:00:00,4.0000000000000036,1.9607843137254832,10.53866232805618,11.260421490901141,,,1.845970736213302,2020 = Year 7,71.23287671232877,60.13013698630137,12,1.46,8.38,1.75,2.43,4,14.7,45.49,6.1,7.5,2220,0.7000000000000001,0.0,-47.68507031941208,12.445066666889295,154.8343539344833,1.1440000000000001,1.2584000000000002,1.35278,1.4542385,1.5633063875,6.7727248875,7.714688332953639,1.33,54.81,-18.13,-2.3,13.77,,2014,0,2.7,0.18605628045463177,False,0
170,Investar Holding Corp.,ISTR,Financials,Banks,7,646,-,-,16.13,1.611903285802852,0.065,4,0.26,A30,0.06,2020-10-02 00:00:00,2020-10-31 00:00:00,8.333333333333341,7.6449912126537845,26.86104351700409,51.79536128345292,,,4.245521416676469,,21.848739495798323,13.554621848739496,12,1.19,,1.74,0.74,5.3,15.5,14.67,12.2,,163.81,2.1999999999999997,0.21,39.85264272051628,53.40726456925577,-33.23200977159048,0.2695,0.29645000000000005,0.30534350000000005,0.3145038050000001,0.3239389191500001,1.5097362241500005,9.359803001549912,0.7,89.99000000000001,-33.4,-4.36,12.73,,2014,0,0.6,0.28461259175631826,False,0
171,Gladstone Land Corp.,LAND,Real Estate,Equity Real Estate Investment Trusts (REITs),7,698,-,-,15.74,3.426937738246506,0.04495,12,0.5394,A30,0.0449,2021-02-16 00:00:00,2021-03-31 00:00:00,0.11135857461023271,0.5614823133071267,0.8518297860454993,2.9325608148814686,,,,,,,12,-0.12,,6.75,1.08,-0.8999999999999999,-187.79999999999998,16.7,-47.5,10,373.85,0.16,1.68,,6.359498553127974,,0.542673,0.5969403,0.65663433,0.7222977630000001,0.7945275393000002,3.3130729323000003,21.048747981575605,0.66,63.79,-8.75,5.27,5.56,,2015,0,-0.3,0.6591484854195224,False,0
172,Eli Lilly & Company,LLY,Health Care,Pharmaceuticals,7,683,-,-,207.97,1.6348511804587198,0.85,4,3.4,C9,0.74,2021-02-11 00:00:00,2021-03-10 00:00:00,14.864864864864863,14.72868217054264,12.480211777541573,8.156429832376855,4.2086006246927266,1.9380384502443404,0.4687603351940722,,55.646481178396066,34.03764320785597,12,6.11,2.52,8.5,39.5,152.6,54.1,9.24,17.4,13.669999999999998,197300,11.600000000000001,3.51,-24.246362195020396,9.791281012835574,673.0134127657125,3.2560000000000002,3.5568544,3.9125398400000004,4.303793824,4.734173206400001,19.763361270400004,9.502986618454587,0.37,77.66,-2.4699999999999998,24.07,33.1,,2015,0,13.4,1.1801628396280295,False,0
173,Logitech International,LOGI,Information Technology,"Technology Hardware, Storage & Peripherals",7,644,-,-,104.92,0.837590545177278,0.8788,1,0.8788,Sep,0.7322,2020-09-18 00:00:00,2020-09-22 00:00:00,20.02185195301831,18.983884184649003,11.1697693276946,10.45068138322618,,,0.43006919272535715,"Switz, CHF",16.095238095238095,19.216117216117215,12,5.46,0.6,4.15,8.62,54.50000000000001,74.2,-23.41,24.3,32.82,18390,6.7,0.0,-7.927845287713758,11.288271928403457,171.32836228282545,0.9583200000000001,0.9679032000000001,1.06469352,1.1711628720000002,1.2882791592000005,5.450358751200001,5.1947757826915755,0.93,234.45999999999998,-4.37,11.57,40.77,,2014,0,31.5,1.6995771020606392,False,0
174,Lam Research Corp.,LRCX,Information Technology,Semiconductors & Semiconductor Equipment,7,645,-,-,483.95,1.0744911664428143,1.3,4,5.2,A10,1.15,2020-09-29 00:00:00,2020-10-14 00:00:00,13.043478260869579,5.555555555555558,38.189072364161625,37.68431724412251,,,1.1595174536653081,,29.495178672716964,27.45036868973341,6,17.63,1.49,6.61,13.6,53.5,10.2,10.42,32.5,19.38,73110,0.3,1.08,11.308439720831913,38.75880841056532,307.33552327855085,5.2250000000000005,5.747500000000001,6.322250000000002,6.954475000000003,7.649922500000004,31.899147500000012,6.591413885732001,1.33,166.82,-17.330000000000002,-2.03,31.669999999999998,,2014,0,19.2,0.14547500663485993,False,0
175,Masco Corp,MAS,Industrials,Building Products,7,647,-,-,54.31,1.0311176578898915,0.14,4,0.56,A11,0.135,2020-10-08 00:00:00,2020-11-09 00:00:00,3.703703703703707,10.1010101010101,10.402902969071516,8.347957212397228,6.1518395784059265,1.356985517258947,,,21.132075471698116,20.49433962264151,12,2.65,1.41,2.32,101.89,,7.1,5.37,-0.8,14.71,14520,0.3,19.8,-11.115264752354392,9.37907487028712,863.3663810135197,0.583695,0.6150394215,0.6765433636500001,0.7441977000150002,0.8186174700165003,3.4380929551815003,6.330497063490149,1.34,100.85,-9.719999999999999,-1.25,3.3099999999999996,,2014,0,28.4,0.9709799400264559,False,0
176,Macatawa Bank Corp.,MCBC,Financials,Banks,7,611,-,-,8.3,3.8554216867469875,0.08,4,0.32,B28,0.07,2020-02-10 00:00:00,2020-02-27 00:00:00,14.285714285714276,14.28571428571428,21.14137285547597,23.808784136769123,,,0.9600316184181098,,37.2093023255814,9.651162790697676,12,0.86,1.22,4.1,1.22,13,21.099999999999998,-9.26,24.8,8,279.72,2.3,0.09,18.013043032818434,27.66420582351611,-27.66000459358242,0.35200000000000004,0.35552000000000006,0.38396160000000007,0.4146785280000001,0.4478528102400001,1.9540129382400004,23.542324557108437,0.81,38.1,-23.64,-0.9400000000000001,10.190000000000001,,2014,0,1.3,0.6757231133177825,False,0
177,Manulife Financial Corporation,MFC,Financials,Insurance,7,620,-,-,18.08,6.194690265486727,0.28,4,1.12,C20,0.25,2020-02-24 00:00:00,2020-03-19 00:00:00,12.00000000000001,12.00000000000001,10.951894815076436,11.15648817398467,7.974566201881972,1.3990087851238573,1.225987711426887,Canada CAD,53.5885167464115,8.650717703349281,12,2.09,1,0.64,0.93,10.7,27.6,15.27,9.1,8.82,36320,0.01,0.3,8.700460736122116,17.351178439471397,-40.20342832527071,1.2320000000000002,1.3552000000000004,1.4747286400000006,1.6047997060480008,1.7463430401214346,7.413071386169436,41.00150102969821,1.39,109.74,-11.110000000000001,0.95,22.14,,2014,0,0.6,1.0957008081816808,False,0
178,Medical Properties Trust Inc.,MPW,Real Estate,Equity Real Estate Investment Trusts (REITs),7,630,-,-,21.11,5.116058739933681,0.27,4,1.08,A12,0.26,2020-03-11 00:00:00,2020-04-09 00:00:00,3.8461538461538494,5.940594059405946,4.044722797833322,4.225240278788389,2.9507178206666707,1.4319364085562607,0.172458786889322,,125.5813953488372,24.546511627906977,12,0.86,,10.58,1.56,5.7,-68.60000000000001,29.78,24.5,,12400,0.1,1.14,-15.205212609184906,9.34129901872207,30.456562612549966,1.0807,1.18877,1.2244331000000002,1.2611660930000002,1.2990010757900001,6.054070268790001,28.67868436186642,0.57,70.93,-13.089999999999998,1.87,11.57,,2014,0,2.6,1.468727118354861,False,0
179,Morgan Stanley,MS,Financials,Capital Markets,7,661,-,-,67.05,2.087994034302759,0.35,4,1.4,B14,0.3,2019-07-30 00:00:00,2019-08-15 00:00:00,16.666666666666664,7.692307692307687,15.867554829548315,20.54607361015719,21.48140440390669,0.956458582680963,0.7782603640211057,2020 = Year 7,21.739130434782606,10.411490683229813,12,6.44,1.8,2.43,1.34,11.4,9.700000000000001,14.44,26.400000000000002,5.970000000000001,126380,0.1,6.16,12.222576961230137,22.63406764445995,-21.255977255334336,1.5357999999999998,1.6893799999999999,1.7902359860000001,1.8971130743642002,2.0103707249037432,8.922899785267944,13.307829657372029,1.52,146.51000000000002,-13.77,-0.36,27.35,,2014,0,0.8999999999999999,0.4847821718556908,False,0
180,MSCI Inc.,MSCI,Financials,Capital Markets,7,642,-,-,395.3,0.789273969137364,0.78,4,3.12,B30,0.68,2020-08-13 00:00:00,2020-08-31 00:00:00,14.705882352941172,15.873015873015861,30.2975671155691,29.55631085793391,,,0.9503636931811545,,47.129909365558916,59.71299093655589,12,6.62,4.04,19.87,,-201.5,19,11.540000000000001,31.1,14.799999999999999,32960,0.4,,-29.367406109484616,30.345584827071274,,3.212,3.5332000000000003,3.886520000000001,4.275172000000001,4.702689200000002,19.609581200000004,4.960683329117127,0.88,80.78999999999999,-13.28,-6.17,7.28,,2014,0,13.900000000000002,0.5239039759353862,False,0
181,Orrstown Financial Services Inc.,ORRF,Financials,Banks,7,677,-,-,17.31,4.15944540727903,0.18,4,0.72,B10,0.17,2021-01-29 00:00:00,2021-02-08 00:00:00,5.8823529411764595,13.333333333333353,17.42300962858938,25.319093973218145,-2.655394236560038,9.534966079469264,,,30.0,7.2124999999999995,12,2.4,,1.92,0.85,10.100000000000001,7.3,2.74,-14.799999999999999,,191.58,1.7999999999999998,0.14,22.266039380497176,29.478539380497175,-47.80112815182475,0.7296400000000001,0.7496321360000001,0.7721211000800001,0.7952847330824001,0.8191432750748722,3.8658212442372726,22.332878360700594,0.95,51.839999999999996,-21.029999999999998,0.1,18.52,,2015,0,0.8999999999999999,0.7652715356051181,False,0
182,Otter Tail Corp.,OTTR,Utilities,Electric Utilities,7,615,N,N,39.69,3.7288989669942056,0.37,4,1.48,C10,0.35,2020-02-13 00:00:00,2020-03-10 00:00:00,5.71428571428572,5.714285714285716,4.958411345210201,3.7698814998377017,2.204842992943634,1.7098185729790316,0.5385544999768145,,61.66666666666667,16.5375,12,2.4,1.87,1.87,1.94,12,5.3,5.46,7.000000000000001,9,1640,1.7999999999999998,0.95,-9.038719533168095,7.498780466831907,19.41105476462386,1.5584399999999998,1.6435308239999997,1.79144859816,1.9526789719944,2.128420079473896,9.074518473628295,22.863488217758366,0.35,28.22,-30.25,-5.19,-1.6500000000000001,,2014,0,4.1000000000000005,1.1524428524482315,False,0
183,Parke Bancorp Inc.,PKBK,Financials,Banks,7,660,-,-,17.32,3.695150115473441,0.16,4,0.64,A28,0.14,2019-07-11 00:00:00,2019-07-26 00:00:00,14.285714285714276,14.665833333333333,16.06756369210549,23.445370665078038,,,0.9194263005912956,2020 = Year 7,27.004219409282697,7.30801687763713,12,2.37,0.28,2.41,1.09,15.7,20.1,,25.5,26.3,203.55,3.5000000000000004,0.71,19.83250390291435,27.14052078055148,-40.499343060117866,0.687995,0.70863485,0.7794983350000001,0.8574481685000002,0.9431929853500003,3.9767693388500005,22.960562002598156,1.03,91.38,-24.04,8.12,27.1,,2014,0,1.5,0.9127602425835802,False,0
